"n","seq","response_prior","eig"
84,"HTHH","ignorance",0.951326914732547
84,"HHTT","ignorance",0.60858647049443
84,"HHTH","ignorance",0.951326914732547
84,"HHHT","ignorance",0.951326914732547
84,"HHHH","ignorance",0.940428999582859
85,"TTTT","ignorance",0.941792747892984
85,"TTTH","ignorance",0.952902787368994
85,"TTHT","ignorance",0.952902787368994
85,"TTHH","ignorance",0.609846476038718
85,"THTT","ignorance",0.952902787368994
85,"THTH","ignorance",0.599946370044237
85,"THHT","ignorance",0.609846476038718
85,"THHH","ignorance",0.903990162345404
85,"HTTT","ignorance",0.903990162345404
85,"HTTH","ignorance",0.609846476038718
85,"HTHT","ignorance",0.599946370044237
85,"HTHH","ignorance",0.952902787368994
85,"HHTT","ignorance",0.609846476038718
85,"HHTH","ignorance",0.952902787368994
85,"HHHT","ignorance",0.952902787368994
85,"HHHH","ignorance",0.941792747892983
86,"TTTT","ignorance",0.943142864157219
86,"TTTH","ignorance",0.954447861108027
86,"TTHT","ignorance",0.954447861108027
86,"TTHH","ignorance",0.611077520169837
86,"THTT","ignorance",0.954447861108026
86,"THTH","ignorance",0.60024162777061
86,"THHT","ignorance",0.611077520169837
86,"THHH","ignorance",0.905814522767634
86,"HTTT","ignorance",0.905814522767634
86,"HTTH","ignorance",0.611077520169837
86,"HTHT","ignorance",0.600241627770609
86,"HTHH","ignorance",0.954447861108027
86,"HHTT","ignorance",0.611077520169837
86,"HHTH","ignorance",0.954447861108027
86,"HHHT","ignorance",0.954447861108027
86,"HHHH","ignorance",0.943142864157218
87,"TTTT","ignorance",0.944474199993442
87,"TTTH","ignorance",0.955962999423204
87,"TTHT","ignorance",0.955962999423204
87,"TTHH","ignorance",0.612280589546721
87,"THTT","ignorance",0.955962999423204
87,"THTH","ignorance",0.600533349196237
87,"THHT","ignorance",0.612280589546721
87,"THHH","ignorance",0.907601246190539
87,"HTTT","ignorance",0.90760124619054
87,"HTTH","ignorance",0.612280589546721
87,"HTHT","ignorance",0.600533349196237
87,"HTHH","ignorance",0.955962999423204
87,"HHTT","ignorance",0.612280589546721
87,"HHTH","ignorance",0.955962999423204
87,"HHHT","ignorance",0.955962999423204
87,"HHHH","ignorance",0.944474199993442
88,"TTTT","ignorance",0.945787173743127
88,"TTTH","ignorance",0.95744903145542
88,"TTHT","ignorance",0.95744903145542
88,"TTHH","ignorance",0.613456626587328
88,"THTT","ignorance",0.95744903145542
88,"THTH","ignorance",0.60081827375789
88,"THHT","ignorance",0.613456626587328
88,"THHH","ignorance",0.909351574950458
88,"HTTT","ignorance",0.909351574950458
88,"HTTH","ignorance",0.613456626587328
88,"HTHT","ignorance",0.60081827375789
88,"HTHH","ignorance",0.95744903145542
88,"HHTT","ignorance",0.613456626587328
88,"HHTH","ignorance",0.95744903145542
88,"HHHT","ignorance",0.95744903145542
88,"HHHH","ignorance",0.945787173743126
89,"TTTT","ignorance",0.947087014396733
89,"TTTH","ignorance",0.958906753940346
89,"TTHT","ignorance",0.958906753940346
89,"TTHH","ignorance",0.614606531910429
89,"THTT","ignorance",0.958906753940345
89,"THTH","ignorance",0.601093960570393
89,"THHT","ignorance",0.614606531910429
89,"THHH","ignorance",0.911066698440516
89,"HTTT","ignorance",0.911066698440516
89,"HTTH","ignorance",0.614606531910428
89,"HTHT","ignorance",0.601093960570392
89,"HTHH","ignorance",0.958906753940346
89,"HHTT","ignorance",0.614606531910428
89,"HHTH","ignorance",0.958906753940346
89,"HHHT","ignorance",0.958906753940346
89,"HHHH","ignorance",0.947087014396733
90,"TTTT","ignorance",0.948369606319741
90,"TTTH","ignorance",0.960336933011721
90,"TTHT","ignorance",0.960336933011721
90,"TTHH","ignorance",0.615731166618869
90,"THTT","ignorance",0.960336933011721
90,"THTH","ignorance",0.601366202553416
90,"THHT","ignorance",0.615731166618869
90,"THHH","ignorance",0.912747755756825
90,"HTTT","ignorance",0.912747755756825
90,"HTTH","ignorance",0.615731166618869
90,"HTHT","ignorance",0.601366202553415
90,"HTHH","ignorance",0.960336933011721
90,"HHTT","ignorance",0.615731166618869
90,"HHTH","ignorance",0.960336933011721
90,"HHHT","ignorance",0.960336933011721
90,"HHHH","ignorance",0.948369606319741
91,"TTTT","ignorance",0.949633735329028
91,"TTTH","ignorance",0.961740305860587
91,"TTHT","ignorance",0.961740305860587
91,"TTHH","ignorance",0.616831354436014
91,"THTT","ignorance",0.961740305860587
91,"THTH","ignorance",0.601633229537752
91,"THHT","ignorance",0.616831354436014
91,"THHH","ignorance",0.914395838195164
91,"HTTT","ignorance",0.914395838195164
91,"HTTH","ignorance",0.616831354436014
91,"HTHT","ignorance",0.601633229537751
91,"HTHH","ignorance",0.961740305860587
91,"HHTT","ignorance",0.616831354436014
91,"HHTH","ignorance",0.961740305860587
91,"HHHT","ignorance",0.961740305860587
91,"HHHH","ignorance",0.949633735329027
92,"TTTT","ignorance",0.950884943156281
92,"TTTH","ignorance",0.963117582290588
92,"TTHT","ignorance",0.963117582290588
92,"TTHH","ignorance",0.61790788370608
92,"THTT","ignorance",0.963117582290588
92,"THTH","ignorance",0.6018913803229
92,"THHT","ignorance",0.61790788370608
92,"THHH","ignorance",0.9160119916075
92,"HTTT","ignorance",0.9160119916075
92,"HTTH","ignorance",0.617907883706079
92,"HTHT","ignorance",0.601891380322899
92,"HTHH","ignorance",0.963117582290588
92,"HHTT","ignorance",0.617907883706079
92,"HHTH","ignorance",0.963117582290588
92,"HHHT","ignorance",0.963117582290588
92,"HHHH","ignorance",0.950884943156281
93,"TTTT","ignorance",0.952120436428053
93,"TTTH","ignorance",0.964469446158471
93,"TTHT","ignorance",0.964469446158471
93,"TTHH","ignorance",0.618961509268235
93,"THTT","ignorance",0.964469446158471
93,"THTH","ignorance",0.602145915552714
93,"THHT","ignorance",0.618961509268235
93,"THHH","ignorance",0.917597218627114
93,"HTTT","ignorance",0.917597218627113
93,"HTTH","ignorance",0.618961509268235
93,"HTHT","ignorance",0.602145915552714
93,"HTHH","ignorance",0.964469446158471
93,"HHTT","ignorance",0.618961509268235
93,"HHTH","ignorance",0.964469446158471
93,"HHHT","ignorance",0.964469446158471
93,"HHHH","ignorance",0.952120436428052
94,"TTTT","ignorance",0.953337606319951
94,"TTTH","ignorance",0.965796556713713
94,"TTHT","ignorance",0.965796556713713
94,"TTHH","ignorance",0.619992954213543
94,"THTT","ignorance",0.965796556713713
94,"THTH","ignorance",0.602396623085055
94,"THHT","ignorance",0.619992954213543
94,"THHH","ignorance",0.919152480770434
94,"HTTT","ignorance",0.919152480770434
94,"HTTH","ignorance",0.619992954213542
94,"HTHT","ignorance",0.602396623085055
94,"HTHH","ignorance",0.965796556713713
94,"HHTT","ignorance",0.619992954213542
94,"HHTH","ignorance",0.965796556713713
94,"HHHT","ignorance",0.965796556713713
94,"HHHH","ignorance",0.953337606319951
95,"TTTT","ignorance",0.954541833591073
95,"TTTH","ignorance",0.967099549855878
95,"TTHT","ignorance",0.967099549855878
95,"TTHH","ignorance",0.621002911533106
95,"THTT","ignorance",0.967099549855878
95,"THTH","ignorance",0.6026390160648
95,"THHT","ignorance",0.621002911533106
95,"THHH","ignorance",0.920678700423178
95,"HTTT","ignorance",0.920678700423179
95,"HTTH","ignorance",0.621002911533105
95,"HTHT","ignorance",0.602639016064799
95,"HTHH","ignorance",0.967099549855878
95,"HHTT","ignorance",0.621002911533105
95,"HHTH","ignorance",0.967099549855878
95,"HHHT","ignorance",0.967099549855878
95,"HHHH","ignorance",0.954541833591072
96,"TTTT","ignorance",0.955731805764576
96,"TTTH","ignorance",0.968379039293544
96,"TTHT","ignorance",0.968379039293544
96,"TTHH","ignorance",0.621992045665106
96,"THTT","ignorance",0.968379039293544
96,"THTH","ignorance",0.602877443526065
96,"THHT","ignorance",0.621992045665106
96,"THHH","ignorance",0.922176762717854
96,"HTTT","ignorance",0.922176762717854
96,"HTTH","ignorance",0.621992045665105
96,"HTHT","ignorance",0.602877443526065
96,"HTHH","ignorance",0.968379039293544
96,"HHTT","ignorance",0.621992045665105
96,"HHTH","ignorance",0.968379039293544
96,"HHHT","ignorance",0.968379039293544
96,"HHHH","ignorance",0.955731805764576
97,"TTTT","ignorance",0.956903851951276
97,"TTTH","ignorance",0.969635617640614
97,"TTHT","ignorance",0.969635617640614
97,"TTHH","ignorance",0.622960993947818
97,"THTT","ignorance",0.969635617640614
97,"THTH","ignorance",0.60311318808147
97,"THHT","ignorance",0.622960993947818
97,"THHH","ignorance",0.923647517309213
97,"HTTT","ignorance",0.923647517309214
97,"HTTH","ignorance",0.622960993947818
97,"HTHT","ignorance",0.60311318808147
97,"HTHH","ignorance",0.969635617640614
97,"HHTT","ignorance",0.622960993947818
97,"HHTH","ignorance",0.969635617640614
97,"HHHT","ignorance",0.969635617640614
97,"HHHH","ignorance",0.956903851951276
98,"TTTT","ignorance",0.958062766169211
98,"TTTH","ignorance",0.9708698574293
98,"TTHT","ignorance",0.9708698574293
98,"TTHH","ignorance",0.623910367985168
98,"THTT","ignorance",0.9708698574293
98,"THTH","ignorance",0.603341370664047
98,"THHT","ignorance",0.623910367985168
98,"THHH","ignorance",0.925091780053814
98,"HTTT","ignorance",0.925091780053814
98,"HTTH","ignorance",0.623910367985167
98,"HTHT","ignorance",0.603341370664047
98,"HTHH","ignorance",0.9708698574293
98,"HHTT","ignorance",0.623910367985167
98,"HHTH","ignorance",0.9708698574293
98,"HHHT","ignorance",0.9708698574293
98,"HHHH","ignorance",0.958062766169211
99,"TTTT","ignorance",0.959208742716286
99,"TTTH","ignorance",0.972082312062285
99,"TTHT","ignorance",0.972082312062285
99,"TTHH","ignorance",0.62484075493083
99,"THTT","ignorance",0.972082312062285
99,"THTH","ignorance",0.603565143519932
99,"THHT","ignorance",0.62484075493083
99,"THHH","ignorance",0.92651033459943
99,"HTTT","ignorance",0.92651033459943
99,"HTTH","ignorance",0.62484075493083
99,"HTHT","ignorance",0.603565143519931
99,"HTHH","ignorance",0.972082312062286
99,"HHTT","ignorance",0.62484075493083
99,"HHTH","ignorance",0.972082312062286
99,"HHHT","ignorance",0.972082312062286
99,"HHHH","ignorance",0.959208742716286
100,"TTTT","ignorance",0.960337442917429
100,"TTTH","ignorance",0.973273516706474
100,"TTHT","ignorance",0.973273516706474
100,"TTHH","ignorance",0.625752718696455
100,"THTT","ignorance",0.973273516706474
100,"THTH","ignorance",0.603787103156491
100,"THHT","ignorance",0.625752718696455
100,"THHH","ignorance",0.927903933889672
100,"HTTT","ignorance",0.927903933889672
100,"HTTH","ignorance",0.625752718696455
100,"HTHT","ignorance",0.603787103156491
100,"HTHH","ignorance",0.973273516706474
100,"HHTT","ignorance",0.625752718696455
100,"HHTH","ignorance",0.973273516706474
100,"HHHT","ignorance",0.973273516706474
100,"HHHH","ignorance",0.960337442917428
1,"TTTT","predictive",0.0673973674894403
1,"TTTH","predictive",0.0248490724902564
1,"TTHT","predictive",0.0248490724902564
1,"TTHH","predictive",0.00453848618849049
1,"THTT","predictive",0.0248490724902564
1,"THTH","predictive",0.0556820594681387
1,"THHT","predictive",0.00453848618849049
1,"THHH","predictive",0.00979731903352476
1,"HTTT","predictive",0.00979731903352471
1,"HTTH","predictive",0.0045384861884905
1,"HTHT","predictive",0.0556820594681388
1,"HTHH","predictive",0.0248490724902565
1,"HHTT","predictive",0.0045384861884905
1,"HHTH","predictive",0.0248490724902565
1,"HHHT","predictive",0.0248490724902565
1,"HHHH","predictive",0.0673973674894403
2,"TTTT","predictive",0.125469029969974
2,"TTTH","predictive",0.0484986971711971
2,"TTHT","predictive",0.0484986971711971
2,"TTHH","predictive",0.00903621680392949
2,"THTT","predictive",0.0484986971711969
2,"THTH","predictive",0.106041228161947
2,"THHT","predictive",0.00903621680392949
2,"THHH","predictive",0.0194033566084379
2,"HTTT","predictive",0.0194033566084379
2,"HTTH","predictive",0.00903621680392937
2,"HTHT","predictive",0.106041228161947
2,"HTHH","predictive",0.0484986971711971
2,"HHTT","predictive",0.00903621680392937
2,"HHTH","predictive",0.0484986971711971
2,"HHHT","predictive",0.0484986971711971
2,"HHHH","predictive",0.125469029969974
3,"TTTT","predictive",0.176365782399408
3,"TTTH","predictive",0.071051296076871
3,"TTHT","predictive",0.071051296076871
3,"TTHH","predictive",0.0134937139667375
3,"THTT","predictive",0.0710512960768708
3,"THTH","predictive",0.151415512940873
3,"THHT","predictive",0.0134937139667375
3,"THHH","predictive",0.0288253594186121
3,"HTTT","predictive",0.0288253594186119
3,"HTTH","predictive",0.0134937139667376
3,"HTHT","predictive",0.151415512940873
3,"HTHH","predictive",0.071051296076871
3,"HHTT","predictive",0.0134937139667376
3,"HHTH","predictive",0.071051296076871
3,"HHHT","predictive",0.071051296076871
3,"HHHH","predictive",0.176365782399408
4,"TTTT","predictive",0.221383815574611
4,"TTTH","predictive",0.092594736183
4,"TTHT","predictive",0.092594736183
4,"TTHH","predictive",0.0179114955547956
4,"THTT","predictive",0.0925947361829998
4,"THTH","predictive",0.192365421449707
4,"THHT","predictive",0.0179114955547956
4,"THHH","predictive",0.0380700255896955
4,"HTTT","predictive",0.0380700255896955
4,"HTTH","predictive",0.0179114955547957
4,"HTHT","predictive",0.192365421449707
4,"HTHH","predictive",0.092594736183
4,"HHTT","predictive",0.0179114955547957
4,"HHTH","predictive",0.092594736183
4,"HHHT","predictive",0.092594736183
4,"HHHH","predictive",0.221383815574611
5,"TTTT","predictive",0.261415639356506
5,"TTTH","predictive",0.113205308718895
5,"TTHT","predictive",0.113205308718895
5,"TTHH","predictive",0.0222900737049712
5,"THTT","predictive",0.113205308718895
5,"THTH","predictive",0.229432695206952
5,"THHT","predictive",0.0222900737049712
5,"THHH","predictive",0.0471435848500102
5,"HTTT","predictive",0.0471435848500101
5,"HTTH","predictive",0.0222900737049712
5,"HTHT","predictive",0.229432695206952
5,"HTHH","predictive",0.113205308718895
5,"HHTT","predictive",0.0222900737049712
5,"HHTH","predictive",0.113205308718895
5,"HHHT","predictive",0.113205308718895
5,"HHHH","predictive",0.261415639356506
6,"TTTT","predictive",0.297184959824436
6,"TTTH","predictive",0.132950169260527
6,"TTHT","predictive",0.132950169260527
6,"TTHH","predictive",0.0266299537644174
6,"THTT","predictive",0.132950169260527
6,"THTH","predictive",0.263056446863304
6,"THHT","predictive",0.0266299537644174
6,"THHH","predictive",0.0560518596461981
6,"HTTT","predictive",0.0560518596461981
6,"HTTH","predictive",0.0266299537644173
6,"HTHT","predictive",0.263056446863304
6,"HTHH","predictive",0.132950169260527
6,"HHTT","predictive",0.0266299537644173
6,"HHTH","predictive",0.132950169260527
6,"HHHT","predictive",0.132950169260527
6,"HHHH","predictive",0.297184959824435
7,"TTTT","predictive",0.32926669922944
7,"TTTH","predictive",0.151889019495773
7,"TTHT","predictive",0.151889019495773
7,"TTHH","predictive",0.0309316335688464
7,"THTT","predictive",0.151889019495773
7,"THTH","predictive",0.293610471172741
7,"THHT","predictive",0.0309316335688464
7,"THHH","predictive",0.0648003136263679
7,"HTTT","predictive",0.0648003136263678
7,"HTTH","predictive",0.0309316335688463
7,"HTHT","predictive",0.293610471172741
7,"HTHH","predictive",0.151889019495773
7,"HHTT","predictive",0.0309316335688463
7,"HHTH","predictive",0.151889019495773
7,"HHHT","predictive",0.151889019495773
7,"HHHH","predictive",0.32926669922944
8,"TTTT","predictive",0.358122082461361
8,"TTTH","predictive",0.170075372453634
8,"TTHT","predictive",0.170075372453634
8,"TTHH","predictive",0.0351956029597402
8,"THTT","predictive",0.170075372453634
8,"THTH","predictive",0.321426828257862
8,"THHT","predictive",0.0351956029597402
8,"THHH","predictive",0.073394091095012
8,"HTTT","predictive",0.0733940910950121
8,"HTTH","predictive",0.03519560295974
8,"HTHT","predictive",0.321426828257862
8,"HTHH","predictive",0.170075372453635
8,"HHTT","predictive",0.03519560295974
8,"HHTH","predictive",0.170075372453635
8,"HHHT","predictive",0.170075372453635
8,"HHHH","predictive",0.358122082461361
9,"TTTT","predictive",0.384145980642204
9,"TTTH","predictive",0.187557513140209
9,"TTHT","predictive",0.187557513140209
9,"TTHH","predictive",0.0394223434775273
9,"THTT","predictive",0.187557513140208
9,"THTH","predictive",0.346789312315936
9,"THHT","predictive",0.0394223434775273
9,"THHH","predictive",0.0818380497434837
9,"HTTT","predictive",0.0818380497434837
9,"HTTH","predictive",0.0394223434775271
9,"HTHT","predictive",0.346789312315936
9,"HTHH","predictive",0.187557513140209
9,"HHTT","predictive",0.0394223434775271
9,"HHTH","predictive",0.187557513140209
9,"HHHT","predictive",0.187557513140209
9,"HHHH","predictive",0.384145980642204
10,"TTTT","predictive",0.407672808801374
10,"TTTH","predictive",0.204379250912489
10,"TTHT","predictive",0.204379250912489
10,"TTHH","predictive",0.043612328185208
10,"THTT","predictive",0.204379250912488
10,"THTH","predictive",0.369942657868371
10,"THHT","predictive",0.043612328185208
10,"THHH","predictive",0.0901367882172921
10,"HTTT","predictive",0.0901367882172921
10,"HTTH","predictive",0.0436123281852079
10,"HTHT","predictive",0.369942657868371
10,"HTHH","predictive",0.204379250912489
10,"HHTT","predictive",0.0436123281852079
10,"HHTH","predictive",0.204379250912489
10,"HHHT","predictive",0.204379250912489
10,"HHHH","predictive",0.407672808801374
11,"TTTT","predictive",0.428983086024428
11,"TTTH","predictive",0.220580521244166
11,"TTHT","predictive",0.220580521244166
11,"TTHH","predictive",0.0477660215891448
11,"THTT","predictive",0.220580521244165
11,"THTH","predictive",0.391105808509132
11,"THHT","predictive",0.0477660215891448
11,"THHH","predictive",0.0982946696256872
11,"HTTT","predictive",0.0982946696256872
11,"HTTH","predictive",0.0477660215891447
11,"HTHT","predictive",0.391105808509132
11,"HTHH","predictive",0.220580521244165
11,"HHTT","predictive",0.0477660215891447
11,"HHTH","predictive",0.220580521244165
11,"HHHT","predictive",0.220580521244165
11,"HHHH","predictive",0.428983086024428
12,"TTTT","predictive",0.448322243122987
12,"TTTH","predictive",0.236197873941814
12,"TTHT","predictive",0.236197873941814
12,"TTHH","predictive",0.0518838796323893
12,"THTT","predictive",0.236197873941813
12,"THTH","predictive",0.410471184108305
12,"THHT","predictive",0.0518838796323893
12,"THHH","predictive",0.106315841802098
12,"HTTT","predictive",0.106315841802098
12,"HTTH","predictive",0.0518838796323891
12,"HTHT","predictive",0.410471184108305
12,"HTHH","predictive",0.236197873941814
12,"HHTT","predictive",0.0518838796323891
12,"HHTH","predictive",0.236197873941814
12,"HHHT","predictive",0.236197873941814
12,"HHHH","predictive",0.448322243122988
13,"TTTT","predictive",0.465904679651685
13,"TTTH","predictive",0.251264876748883
13,"TTHT","predictive",0.251264876748883
13,"TTHH","predictive",0.0559663497421563
13,"THTT","predictive",0.251264876748882
13,"THTH","predictive",0.428207106132859
13,"THHT","predictive",0.0559663497421563
13,"THHH","predictive",0.114204254922073
13,"HTTT","predictive",0.114204254922073
13,"HTTH","predictive",0.0559663497421561
13,"HTHT","predictive",0.428207106132859
13,"HTHH","predictive",0.251264876748883
13,"HHTT","predictive",0.0559663497421561
13,"HHTH","predictive",0.251264876748883
13,"HHHT","predictive",0.251264876748883
13,"HHHH","predictive",0.465904679651685
14,"TTTT","predictive",0.481914363960501
14,"TTTH","predictive",0.265812452048034
14,"TTHT","predictive",0.265812452048034
14,"TTHH","predictive",0.0600138709175766
14,"THTT","predictive",0.265812452048034
14,"THTH","predictive",0.444465270629573
14,"THHT","predictive",0.0600138709175766
14,"THHH","predictive",0.121963676943677
14,"HTTT","predictive",0.121963676943677
14,"HTTH","predictive",0.0600138709175765
14,"HTHT","predictive",0.444465270629573
14,"HTHH","predictive",0.265812452048034
14,"HHTT","predictive",0.0600138709175765
14,"HHTH","predictive",0.265812452048034
14,"HHHT","predictive",0.265812452048034
14,"HHHH","predictive",0.481914363960501
15,"TTTT","predictive",0.496513837300276
15,"TTTH","predictive",0.279869161683308
15,"TTHT","predictive",0.279869161683308
15,"TTHH","predictive",0.0640268738472032
15,"THTT","predictive",0.279869161683307
15,"THTH","predictive",0.459381330922424
15,"THHT","predictive",0.0640268738472032
15,"THHH","predictive",0.129597707232992
15,"HTTT","predictive",0.129597707232992
15,"HTTH","predictive",0.0640268738472029
15,"HTHT","predictive",0.459381330922424
15,"HTHH","predictive",0.279869161683308
15,"HHTT","predictive",0.0640268738472029
15,"HHTH","predictive",0.279869161683308
15,"HHHT","predictive",0.279869161683308
15,"HHHH","predictive",0.496513837300276
16,"TTTT","predictive",0.509847738687856
16,"TTTH","predictive",0.293461449828789
16,"TTHT","predictive",0.293461449828789
16,"TTHH","predictive",0.0680057810482291
16,"THTT","predictive",0.293461449828788
16,"THTH","predictive",0.473075206610982
16,"THHT","predictive",0.0680057810482291
16,"THHH","predictive",0.137109788661906
16,"HTTT","predictive",0.137109788661906
16,"HTTH","predictive",0.0680057810482289
16,"HTHT","predictive",0.473075206610982
16,"HTHH","predictive",0.293461449828789
16,"HHTT","predictive",0.0680057810482289
16,"HHTH","predictive",0.293461449828789
16,"HHHT","predictive",0.293461449828789
16,"HHHH","predictive",0.509847738687856
17,"TTTT","predictive",0.522042093447065
17,"TTTH","predictive",0.30661385202149
17,"TTHT","predictive",0.30661385202149
17,"TTHH","predictive",0.0719510070212446
17,"THTT","predictive",0.30661385202149
17,"THTH","predictive",0.48565547416946
17,"THHT","predictive",0.0719510070212446
17,"THHH","predictive",0.144503218408616
17,"HTTT","predictive",0.144503218408616
17,"HTTH","predictive",0.0719510070212443
17,"HTHT","predictive",0.48565547416946
17,"HTHH","predictive",0.30661385202149
17,"HHTT","predictive",0.0719510070212443
17,"HHTH","predictive",0.30661385202149
17,"HHHT","predictive",0.30661385202149
17,"HHHH","predictive",0.522042093447064
18,"TTTT","predictive",0.533208747967044
18,"TTTH","predictive",0.31934917647192
18,"TTHT","predictive",0.31934917647192
18,"TTHH","predictive",0.075862958415774
18,"THTT","predictive",0.31934917647192
18,"THTH","predictive",0.497220379780715
18,"THHT","predictive",0.075862958415774
18,"THHH","predictive",0.151781157647875
18,"HTTT","predictive",0.151781157647875
18,"HTTH","predictive",0.0758629584157738
18,"HTHT","predictive",0.497220379780715
18,"HTHH","predictive",0.31934917647192
18,"HHTT","predictive",0.0758629584157738
18,"HHTH","predictive",0.31934917647192
18,"HHHT","predictive",0.31934917647192
18,"HHHH","predictive",0.533208747967044
19,"TTTT","predictive",0.543448392345725
19,"TTTH","predictive",0.331688662305957
19,"TTHT","predictive",0.331688662305957
19,"TTHH","predictive",0.0797420342029185
19,"THTT","predictive",0.331688662305956
19,"THTH","predictive",0.507857487415021
19,"THHT","predictive",0.0797420342029185
19,"THHH","predictive",0.15894664028436
19,"HTTT","predictive",0.15894664028436
19,"HTTH","predictive",0.0797420342029182
19,"HTHT","predictive",0.507857487415021
19,"HTHH","predictive",0.331688662305957
19,"HHTT","predictive",0.0797420342029182
19,"HHTH","predictive",0.331688662305957
19,"HHHT","predictive",0.331688662305957
19,"HHHH","predictive",0.543448392345725
20,"TTTT","predictive",0.552849842918198
20,"TTTH","predictive",0.343652118649167
20,"TTHT","predictive",0.343652118649167
20,"TTHH","predictive",0.0835886258522626
20,"THTT","predictive",0.343652118649166
20,"THTH","predictive",0.517646280733613
20,"THHT","predictive",0.0835886258522626
20,"THHH","predictive",0.166002580856074
20,"HTTT","predictive",0.166002580856074
20,"HTTH","predictive",0.0835886258522622
20,"HTHT","predictive",0.517646280733613
20,"HTHH","predictive",0.343652118649167
20,"HHTT","predictive",0.0835886258522622
20,"HHTH","predictive",0.343652118649167
20,"HHHT","predictive",0.343652118649167
20,"HHHH","predictive",0.552849842918199
21,"TTTT","predictive",0.561492097920687
21,"TTTH","predictive",0.35525804744422
21,"TTHT","predictive",0.35525804744422
21,"TTHH","predictive",0.0874031175108452
21,"THTT","predictive",0.355258047444219
21,"THTH","predictive",0.526659283363502
21,"THHT","predictive",0.0874031175108452
21,"THHH","predictive",0.172951781713721
21,"HTTT","predictive",0.172951781713722
21,"HTTH","predictive",0.0874031175108448
21,"HTHT","predictive",0.526659283363502
21,"HTHH","predictive",0.35525804744422
21,"HHTT","predictive",0.0874031175108448
21,"HHTH","predictive",0.35525804744422
21,"HHHT","predictive",0.35525804744422
21,"HHHH","predictive",0.561492097920687
22,"TTTT","predictive",0.569446775255139
22,"TTTH","predictive",0.366523752526971
22,"TTHT","predictive",0.366523752526971
22,"TTHH","predictive",0.0911858861825022
22,"THTT","predictive",0.36652375252697
22,"THTH","predictive",0.534961578736361
22,"THHT","predictive",0.0911858861825022
22,"THHH","predictive",0.179796939565078
22,"HTTT","predictive",0.179796939565078
22,"HTTH","predictive",0.0911858861825017
22,"HTHT","predictive",0.534961578736361
22,"HTHH","predictive",0.36652375252697
22,"HHTT","predictive",0.0911858861825017
22,"HHTH","predictive",0.36652375252697
22,"HHHT","predictive",0.36652375252697
22,"HHHH","predictive",0.569446775255139
23,"TTTT","predictive",0.576777722807138
23,"TTTH","predictive",0.377465436903679
23,"TTHT","predictive",0.377465436903679
23,"TTHH","predictive",0.0949373019062707
23,"THTT","predictive",0.377465436903679
23,"THTH","predictive",0.542612316607893
23,"THHT","predictive",0.0949373019062707
23,"THHH","predictive",0.186540651459751
23,"HTTT","predictive",0.186540651459751
23,"HTTH","predictive",0.0949373019062703
23,"HTHT","predictive",0.542612316607893
23,"HTHH","predictive",0.377465436903679
23,"HHTT","predictive",0.0949373019062703
23,"HHTH","predictive",0.377465436903679
23,"HHHT","predictive",0.377465436903679
23,"HHHH","predictive",0.576777722807138
24,"TTTT","predictive",0.583541823080814
24,"TTTH","predictive",0.388098289877314
24,"TTHT","predictive",0.388098289877314
24,"TTHH","predictive",0.0986577279328653
24,"THTT","predictive",0.388098289877313
24,"THTH","predictive",0.549665785973663
24,"THHT","predictive",0.0986577279328653
24,"THHH","predictive",0.193185420278537
24,"HTTT","predictive",0.193185420278537
24,"HTTH","predictive",0.0986577279328648
24,"HTHT","predictive",0.549665785973664
24,"HTHH","predictive",0.388098289877314
24,"HHTT","predictive",0.0986577279328648
24,"HHTH","predictive",0.388098289877314
24,"HHHT","predictive",0.388098289877314
24,"HHHH","predictive",0.583541823080814
25,"TTTT","predictive",0.589790833137624
25,"TTTH","predictive",0.398436565393359
25,"TTHT","predictive",0.398436565393359
25,"TTHH","predictive",0.102347520898463
25,"THTT","predictive",0.398436565393358
25,"THTH","predictive",0.556171005636955
25,"THHT","predictive",0.102347520898463
25,"THHH","predictive",0.199733659782387
25,"HTTT","predictive",0.199733659782387
25,"HTTH","predictive",0.102347520898463
25,"HTHT","predictive",0.556171005636955
25,"HTHH","predictive",0.398436565393358
25,"HHTT","predictive",0.102347520898463
25,"HHTH","predictive",0.398436565393358
25,"HHHT","predictive",0.398436565393358
25,"HHHH","predictive",0.589790833137624
26,"TTTT","predictive",0.595571326955915
26,"TTTH","predictive",0.408493652714992
26,"TTHT","predictive",0.408493652714992
26,"TTHH","predictive",0.106007030995241
26,"THTT","predictive",0.408493652714992
26,"THTH","predictive",0.56217254691345
26,"THHT","predictive",0.106007030995241
26,"THHH","predictive",0.206187699268366
26,"HTTT","predictive",0.206187699268366
26,"HTTH","predictive",0.10600703099524
26,"HTHT","predictive",0.56217254691345
26,"HTHH","predictive",0.408493652714992
26,"HHTT","predictive",0.10600703099524
26,"HHTH","predictive",0.408493652714992
26,"HHHT","predictive",0.408493652714992
26,"HHHH","predictive",0.595571326955916
27,"TTTT","predictive",0.600924880012604
27,"TTTH","predictive",0.418282140408112
27,"TTHT","predictive",0.418282140408112
27,"TTHH","predictive",0.109636602138246
27,"THTT","predictive",0.418282140408111
27,"THTH","predictive",0.567711481715642
27,"THHT","predictive",0.109636602138246
27,"THHH","predictive",0.212549787873639
27,"HTTT","predictive",0.212549787873639
27,"HTTH","predictive",0.109636602138245
27,"HTHT","predictive",0.567711481715642
