n,seq,eig
56,HHTT,0.5553866467239559
56,HHTH,0.8894734208000405
56,HHHT,0.8894734208000405
56,HHHH,0.8943249520420867
57,TTTT,0.8962728204996206
57,TTTH,0.8925112720404594
57,TTHT,0.8925112720404594
57,TTHH,0.5581674083634507
57,THTT,0.8925112720404592
57,THTH,0.5874610660536476
57,THHT,0.5581674083634507
57,THHH,0.8301460052468312
57,HTTT,0.8301460052468317
57,HTTH,0.5581674083634502
57,HTHT,0.587461066053647
57,HTHH,0.8925112720404589
57,HHTT,0.5581674083634502
57,HHTH,0.8925112720404589
57,HHHT,0.8925112720404589
57,HHHH,0.8962728204996204
58,TTTT,0.8981976351927871
58,TTTH,0.8954638872662442
58,TTHT,0.8954638872662442
58,TTHH,0.5608546403635322
58,THTT,0.8954638872662437
58,THTH,0.5881089911230212
58,THHT,0.5608546403635322
58,THHH,0.8338727376422954
58,HTTT,0.8338727376422957
58,HTTH,0.5608546403635319
58,HTHT,0.5881089911230206
58,HTHH,0.8954638872662442
58,HHTT,0.5608546403635319
58,HHTH,0.8954638872662442
58,HHHT,0.8954638872662442
58,HHHH,0.8981976351927866
59,TTTT,0.9000915769938893
59,TTTH,0.8983351572070828
59,TTHT,0.8983351572070828
59,TTHH,0.563452907746397
59,THTT,0.8983351572070825
59,THTH,0.5887401040605713
59,THHT,0.563452907746397
59,THHH,0.8374870284701778
59,HTTT,0.8374870284701779
59,HTTH,0.5634529077463962
59,HTHT,0.588740104060571
59,HTHH,0.8983351572070827
59,HHTT,0.5634529077463962
59,HHTH,0.8983351572070827
59,HHHT,0.8983351572070827
59,HHHH,0.9000915769938892
60,TTTT,0.9019617010673988
60,TTTH,0.9011287180341623
60,TTHT,0.9011287180341623
60,TTHH,0.5659664930179966
60,THTT,0.9011287180341617
60,THTH,0.5893473964447179
60,THHT,0.5659664930179966
60,THHH,0.8409938131048875
60,HTTT,0.840993813104888
60,HTTH,0.5659664930179964
60,HTHT,0.5893473964447175
60,HTHH,0.901128718034162
60,HHTT,0.5659664930179964
60,HHTH,0.901128718034162
60,HHHT,0.901128718034162
60,HHHH,0.9019617010673978
61,TTTT,0.9038115900388322
61,TTTH,0.9038479716835962
61,TTHT,0.9038479716835962
61,TTHH,0.5683994164302861
61,THTT,0.9038479716835958
61,THTH,0.5899330145192802
61,THHT,0.5683994164302861
61,THHH,0.8443977599530421
61,HTTT,0.844397759953043
61,HTTH,0.5683994164302855
61,HTHT,0.589933014519279
61,HTHH,0.903847971683596
61,HHTT,0.5683994164302855
61,HHTH,0.903847971683596
61,HHHT,0.903847971683596
61,HHHH,0.9038115900388318
62,TTTT,0.9056331831072488
62,TTTH,0.9064961043598506
62,TTHT,0.9064961043598506
62,TTHH,0.5707554546878091
62,THTT,0.9064961043598502
62,THTH,0.5905047677755217
62,THHT,0.5707554546878091
62,THHH,0.8477032874617418
62,HTTT,0.8477032874617424
62,HTTH,0.5707554546878087
62,HTHT,0.5905047677755213
62,HTHH,0.9064961043598504
62,HHTT,0.5707554546878087
62,HHTH,0.9064961043598504
62,HHHT,0.9064961043598504
62,HHHH,0.905633183107249
63,TTTT,0.9074309001018999
63,TTTH,0.90907610344087
63,TTHT,0.90907610344087
63,TTHH,0.5730381582139348
63,THTT,0.9090761034408696
63,THTH,0.5910568232413519
63,THHT,0.5730381582139348
63,THHH,0.8509145798518712
63,HTTT,0.8509145798518715
63,HTTH,0.5730381582139343
63,HTHT,0.5910568232413511
63,HTHH,0.9090761034408702
63,HHTT,0.5730381582139343
63,HHTH,0.9090761034408702
63,HHHT,0.9090761034408702
63,HHHH,0.9074309001018998
64,TTTT,0.9092102986467104
64,TTTH,0.9115907729034459
64,TTHT,0.9115907729034459
64,TTHH,0.5752508670858234
64,THTT,0.9115907729034457
64,THTH,0.5915888029223495
64,THHT,0.5752508670858234
64,THHH,0.8540356016898626
64,HTTT,0.854035601689863
64,HTTH,0.5752508670858232
64,HTHT,0.5915888029223494
64,HTHH,0.9115907729034458
64,HHTT,0.5752508670858232
64,HHTH,0.9115907729034458
64,HHHT,0.9115907729034458
64,HHHH,0.9092102986467104
65,TTTT,0.9109639300417052
65,TTTH,0.914042747410052
65,TTHT,0.914042747410052
65,TTHH,0.5773967257406126
65,THTT,0.9140427474100519
65,THTH,0.5921089546626199
65,THHT,0.5773967257406126
65,THHH,0.857070111399417
65,HTTT,0.8570701113994171
65,HTTH,0.5773967257406126
65,HTHT,0.5921089546626194
65,HTHH,0.9140427474100521
65,HHTT,0.5773967257406126
65,HHTH,0.9140427474100521
65,HHHT,0.9140427474100521
65,HHHH,0.9109639300417046
66,TTTT,0.9126935548031145
66,TTTH,0.9164345052035449
66,TTHT,0.9164345052035449
66,TTHH,0.5794786965486922
66,THTT,0.9164345052035445
66,THTH,0.5926130777974599
66,THHT,0.5794786965486922
66,THHH,0.860021673804308
66,HTTT,0.8600216738043086
66,HTTH,0.579478696548692
66,HTHT,0.5926130777974591
66,HTHH,0.9164345052035445
66,HHTT,0.579478696548692
66,HHTH,0.9164345052035445
66,HHHT,0.9164345052035445
66,HHHH,0.9126935548031138
67,TTTT,0.9144060235030297
67,TTTH,0.9187683798776168
67,TTHT,0.9187683798776168
67,TTHH,0.5814995723434233
67,THTT,0.9187683798776164
67,THTH,0.593098616406114
67,THHT,0.5814995723434233
67,THHH,0.8628936717841681
67,HTTT,0.8628936717841675
67,HTTH,0.5814995723434231
67,HTHT,0.5930986164061136
67,HTHH,0.9187683798776163
67,HHTT,0.5814995723434231
67,HHTH,0.9187683798776163
67,HHHT,0.9187683798776163
67,HHHH,0.9144060235030295
68,TTTT,0.9160951673727185
68,TTTH,0.9210465711733189
68,TTHT,0.9210465711733189
68,TTHH,0.5834619879902389
68,THTT,0.9210465711733183
68,THTH,0.5935736325311539
68,THHT,0.5834619879902389
68,THHH,0.865689317116936
68,HTTT,0.8656893171169358
68,HTTH,0.583461987990238
68,HTHT,0.5935736325311536
68,HTHH,0.9210465711733183
68,HHTT,0.583461987990238
68,HHTH,0.9210465711733183
68,HHHT,0.9210465711733183
68,HHHH,0.9160951673727178
69,TTTT,0.9177602809061371
69,TTTH,0.9232711548496004
69,TTHT,0.9232711548496004
69,TTHH,0.5853684310720202
69,THTT,0.9232711548495995
69,THTH,0.5940358304260781
69,THHT,0.5853684310720202
69,THHH,0.8684116605745231
69,HTTT,0.8684116605745232
69,HTTH,0.5853684310720201
69,HTHT,0.5940358304260775
69,HTHH,0.9232711548495995
69,HHTT,0.5853684310720201
69,HHTH,0.9232711548495995
69,HHHT,0.9232711548495995
69,HHHH,0.9177602809061366
70,TTTT,0.9194087929051471
70,TTTH,0.9254440917336061
70,TTHT,0.9254440917336061
70,TTHH,0.5872212517617305
70,THTT,0.9254440917336058
70,THTH,0.5944809427752102
70,THHT,0.5872212517617305
70,THHH,0.8710636013317308
70,HTTT,0.8710636013317306
70,HTTH,0.5872212517617306
70,HTHT,0.5944809427752091
70,HTHH,0.9254440917336052
70,HHTT,0.5872212517617306
70,HHTH,0.9254440917336052
70,HHHT,0.9254440917336052
70,HHHH,0.9194087929051463
71,TTTT,0.921036276613856
71,TTTH,0.9275672360254419
71,TTHT,0.9275672360254419
71,TTHH,0.5890226719478321
71,THTT,0.9275672360254413
71,THTH,0.5949162757265009
71,THHT,0.5890226719478321
71,THHH,0.8736478957428236
71,HTTT,0.8736478957428238
71,HTTH,0.5890226719478313
71,HTHT,0.5949162757264997
71,HTHH,0.9275672360254412
71,HHTT,0.5890226719478313
71,HHTH,0.9275672360254412
71,HHHT,0.9275672360254412
71,HHHH,0.9210362766138557
72,TTTT,0.922639928233291
72,TTTH,0.9296423429006953
72,TTHT,0.9296423429006953
72,TTHH,0.5907747936728057
72,THTT,0.929642342900695
72,THTH,0.5953415267373212
72,THHT,0.5907747936728057
72,THHH,0.8761671655350751
72,HTTT,0.8761671655350748
72,HTTH,0.5907747936728053
72,HTHT,0.5953415267373201
72,HTHH,0.9296423429006954
72,HHTT,0.5907747936728053
72,HHTH,0.9296423429006954
72,HHHT,0.9296423429006954
72,HHHH,0.9226399282332901
73,TTTT,0.9242270702770681
73,TTTH,0.9316710755107086
73,TTHT,0.9316710755107086
73,TTHH,0.5924796069402759
73,THTT,0.9316710755107082
73,THTH,0.5957512635115965
73,THHT,0.5924796069402759
73,THHH,0.8786239054640649
73,HTTT,0.878623905464065
73,HTTH,0.592479606940276
73,HTHT,0.5957512635115956
73,HTHH,0.9316710755107083
73,HHTT,0.592479606940276
73,HHTH,0.9316710755107083
73,HHHT,0.9316710755107083
73,HHHH,0.9242270702770676
74,TTTT,0.9257952701317851
74,TTTH,0.9336550113924408
74,TTHT,0.9336550113924408
74,TTHH,0.5941389969416999
74,THTT,0.9336550113924404
74,THTH,0.5961515609360443
74,THHT,0.5941389969416999
74,THHH,0.8810204904714858
74,HTTT,0.8810204904714857
74,HTTH,0.5941389969416992
74,HTHT,0.596151560936044
74,HTHH,0.9336550113924401
74,HHTT,0.5941389969416992
74,HHTH,0.9336550113924401
74,HHHT,0.9336550113924401
74,HHHH,0.9257952701317852
75,TTTT,0.9273401189036286
75,TTTH,0.9355956483728435
75,TTHT,0.9355956483728435
75,TTHH,0.5957547507494411
75,THTT,0.9355956483728431
75,THTH,0.5965440251869933
75,THHT,0.5957547507494411
75,THHH,0.8833591823826076
75,HTTT,0.8833591823826075
75,HTTH,0.5957547507494403
75,HTHT,0.5965440251869926
75,HTHH,0.9355956483728439
75,HHTT,0.5957547507494403
75,HHTH,0.9355956483728439
75,HHHT,0.9355956483728439
75,HHHH,0.9273401189036281
76,TTTT,0.9288682293756462
76,TTTH,0.9374944099955926
76,TTHT,0.9374944099955926
76,TTHH,0.5973285635191564
76,THTT,0.9374944099955925
76,THTH,0.5969226413402664
76,THHT,0.5973285635191564
76,THHH,0.8856421361772936
76,HTTT,0.8856421361772939
76,HTTH,0.5973285635191563
76,HTHT,0.5969226413402655
76,HTHH,0.9374944099955925
76,HHTT,0.5973285635191563
76,HHTH,0.9374944099955925
76,HHHT,0.9374944099955925
76,HHHH,0.9288682293756454
77,TTTT,0.9303792148561502
77,TTTH,0.9393526505070822
77,TTHT,0.9393526505070822
77,TTHH,0.5988620442408599
77,THTT,0.9393526505070817
77,THTH,0.5972919025670596
77,THHT,0.5988620442408599
77,THHH,0.8878714058655834
77,HTTT,0.8878714058655837
77,HTTH,0.5988620442408595
77,HTHT,0.5972919025670582
77,HTHH,0.939352650507082
77,HHTT,0.5988620442408595
77,HHTH,0.939352650507082
77,HHHT,0.939352650507082
77,HHHH,0.9303792148561495
78,TTTT,0.9318676286291565
78,TTTH,0.9411716594628673
78,TTHT,0.9411716594628673
78,TTHH,0.6003567210747357
78,THTT,0.9411716594628668
78,THTH,0.5976550885899884
78,THHT,0.6003567210747357
78,THHH,0.8900489499961899
78,HTTT,0.8900489499961898
78,HTTH,0.6003567210747356
78,HTHT,0.5976550885899871
78,HTHH,0.9411716594628673
78,HHTT,0.6003567210747356
78,HHTH,0.9411716594628673
78,HHHT,0.9411716594628673
78,HHHH,0.9318676286291557
79,TTTT,0.9333388894488509
79,TTTH,0.9429526659524986
79,TTHT,0.9429526659524986
79,TTHH,0.6018140463047937
79,THTT,0.9429526659524982
79,THTH,0.5980061760835369
79,THHT,0.6018140463047937
79,THHH,0.8921766368239946
79,HTTT,0.8921766368239947
79,HTTH,0.6018140463047936
79,HTHT,0.5980061760835359
79,HTHH,0.9429526659524986
79,HHTT,0.6018140463047936
79,HHTH,0.9429526659524986
79,HHHT,0.9429526659524986
79,HHHH,0.9333388894488504
80,TTTT,0.9347945292627208
80,TTTH,0.9446968425113917
80,TTHT,0.9446968425113917
80,TTHH,0.6032354009406127
80,THTT,0.9446968425113916
80,THTH,0.5983478695025549
80,THHT,0.6032354009406127
80,THHH,0.8942562491603928
80,HTTT,0.8942562491603929
80,HTTH,0.6032354009406126
80,HTHT,0.5983478695025544
80,HTHH,0.9446968425113915
80,HHTT,0.6032354009406126
80,HHTH,0.9446968425113915
80,HHHT,0.9446968425113915
80,HHHH,0.9347945292627202
81,TTTT,0.9362286543629738
81,TTTH,0.9464053087188936
81,TTHT,0.9464053087188936
81,TTHH,0.6046220989949546
81,THTT,0.9464053087188932
81,THTH,0.5986847669749309
81,THHT,0.6046220989949546
81,THHH,0.8962894889284797
81,HTTT,0.8962894889284803
81,HTTH,0.6046220989949541
81,HTHT,0.5986847669749302
81,HTHH,0.9464053087188935
81,HHTT,0.6046220989949541
81,HHTH,0.9464053087188935
81,HHHT,0.9464053087188935
81,HHHH,0.9362286543629726
82,TTTT,0.9376451492199558
82,TTTH,0.9480791345205634
82,TTHT,0.9480791345205634
82,TTHH,0.6059753914626517
82,THTT,0.9480791345205632
82,THTH,0.5990113619387316
82,THHT,0.6059753914626517
82,THHH,0.8982779814433277
82,HTTT,0.8982779814433277
82,HTTH,0.6059753914626511
82,HTHT,0.5990113619387307
82,HTHH,0.9480791345205636
82,HHTT,0.6059753914626511
82,HHTH,0.9480791345205636
82,HHHT,0.9480791345205636
82,HHHH,0.9376451492199555
83,TTTT,0.9390471886415508
83,TTTH,0.9497193433049899
83,TTHT,0.9497193433049899
83,TTHH,0.6072964700240625
83,THTT,0.9497193433049894
83,THTH,0.5993285130680621
83,THHT,0.6072964700240625
83,THHH,0.9002232794359937
83,HTTT,0.9002232794359938
83,HTTH,0.6072964700240623
83,HTHT,0.5993285130680613
83,HTHH,0.9497193433049893
83,HHTT,0.6072964700240623
83,HHTH,0.9497193433049893
83,HHHT,0.9497193433049893
83,HHHH,0.9390471886415495
84,TTTT,0.9404289995828601
84,TTTH,0.951326914732547
84,TTHT,0.951326914732547
84,TTHH,0.60858647049443
84,THTT,0.9513269147325466
84,THTH,0.5996416986652354
84,THHT,0.60858647049443
84,THHH,0.9021268668384512
84,HTTT,0.9021268668384512
84,HTTH,0.6085864704944299
84,HTHT,0.5996416986652345
84,HTHH,0.9513269147325469
84,HHTT,0.6085864704944299
84,HHTH,0.9513269147325469
84,HHHT,0.9513269147325469
84,HHHH,0.9404289995828594
85,TTTT,0.941792747892984
85,TTTH,0.9529027873689944
85,TTHT,0.9529027873689944
85,TTHH,0.6098464760387184
85,THTT,0.952902787368994
85,THTH,0.5999463700442375
85,THHT,0.6098464760387184
85,THHH,0.9039901623454039
85,HTTT,0.9039901623454042
85,HTTH,0.6098464760387184
85,HTHT,0.5999463700442369
85,HTHH,0.9529027873689941
85,HHTT,0.6098464760387184
85,HHTH,0.9529027873689941
85,HHHT,0.9529027873689941
85,HHHH,0.9417927478929833
86,TTTT,0.9431428641572186
86,TTTH,0.9544478611080266
86,TTHT,0.9544478611080266
86,TTHH,0.6110775201698372
86,THTT,0.9544478611080264
86,THTH,0.6002416277706103
86,THHT,0.6110775201698372
86,THHH,0.9058145227676342
86,HTTT,0.905814522767634
86,HTTH,0.6110775201698367
86,HTHT,0.6002416277706093
86,HTHH,0.9544478611080267
86,HHTT,0.6110775201698367
86,HHTH,0.9544478611080267
86,HHHT,0.9544478611080267
86,HHHH,0.9431428641572178
87,TTTT,0.9444741999934423
87,TTTH,0.9559629994232044
87,TTHT,0.9559629994232044
87,TTHH,0.6122805895467212
87,THTT,0.955962999423204
87,THTH,0.6005333491962375
87,THHT,0.6122805895467212
87,THHH,0.9076012461905387
87,HTTT,0.9076012461905398
87,HTTH,0.612280589546721
87,HTHT,0.600533349196237
87,HTHH,0.955962999423204
87,HHTT,0.612280589546721
87,HHTH,0.955962999423204
87,HHHT,0.955962999423204
87,HHHH,0.9444741999934415
88,TTTT,0.9457871737431267
88,TTTH,0.95744903145542
88,TTHT,0.95744903145542
88,TTHH,0.6134566265873281
88,THTT,0.9574490314554198
88,THTH,0.6008182737578901
88,THHT,0.6134566265873281
88,THHH,0.9093515749504582
88,HTTT,0.9093515749504577
88,HTTH,0.613456626587328
88,HTHT,0.6008182737578897
88,HTHH,0.9574490314554196
88,HHTT,0.613456626587328
88,HHTH,0.9574490314554196
88,HHHT,0.9574490314554196
88,HHHH,0.9457871737431265
89,TTTT,0.9470870143967332
89,TTTH,0.9589067539403457
89,TTHT,0.9589067539403457
89,TTHH,0.6146065319104286
89,THTT,0.9589067539403453
89,THTH,0.6010939605703931
89,THHT,0.6146065319104286
89,THHH,0.9110666984405162
89,HTTT,0.9110666984405161
89,HTTH,0.6146065319104285
89,HTHT,0.6010939605703917
89,HTHH,0.9589067539403461
89,HHTT,0.6146065319104285
89,HHTH,0.9589067539403461
89,HHHT,0.9589067539403461
89,HHHH,0.9470870143967328
90,TTTT,0.948369606319741
90,TTTH,0.9603369330117214
90,TTHT,0.9603369330117214
90,TTHH,0.6157311666188693
90,THTT,0.960336933011721
90,THTH,0.6013662025534159
90,THHT,0.6157311666188693
90,THHH,0.9127477557568247
90,HTTT,0.9127477557568248
90,HTTH,0.615731166618869
90,HTHT,0.6013662025534151
90,HTHH,0.9603369330117213
90,HHTT,0.615731166618869
90,HHTH,0.9603369330117213
90,HHHT,0.9603369330117213
90,HHHH,0.9483696063197407
91,TTTT,0.9496337353290276
91,TTTH,0.9617403058605875
91,TTHT,0.9617403058605875
91,TTHH,0.6168313544360143
91,THTT,0.9617403058605871
91,THTH,0.6016332295377522
91,THHT,0.6168313544360143
91,THHH,0.9143958381951639
91,HTTT,0.9143958381951641
91,HTTH,0.6168313544360137
91,HTHT,0.6016332295377514
91,HTHH,0.9617403058605867
91,HHTT,0.6168313544360137
91,HHTH,0.9617403058605867
91,HHHT,0.9617403058605867
91,HHHH,0.9496337353290273
92,TTTT,0.9508849431562811
92,TTTH,0.9631175822905884
92,TTHT,0.9631175822905884
92,TTHH,0.6179078837060795
92,THTT,0.9631175822905882
92,THTH,0.6018913803229003
92,THHT,0.6179078837060795
92,THHH,0.9160119916075
92,HTTT,0.9160119916074997
92,HTTH,0.6179078837060793
92,HTHT,0.6018913803228995
92,HTHH,0.9631175822905877
92,HHTT,0.6179078837060793
92,HHTH,0.9631175822905877
92,HHHT,0.9631175822905877
92,HHHH,0.9508849431562814
93,TTTT,0.9521204364280532
93,TTTH,0.9644694461584714
93,TTHT,0.9644694461584714
93,TTHH,0.6189615092682352
93,THTT,0.9644694461584712
93,THTH,0.602145915552714
93,THHT,0.6189615092682352
93,THHH,0.9175972186271135
93,HTTT,0.9175972186271133
93,HTTH,0.6189615092682348
93,HTHT,0.6021459155527137
93,HTHH,0.9644694461584707
93,HHTT,0.6189615092682348
93,HHTH,0.9644694461584707
93,HHHT,0.9644694461584707
93,HHHH,0.9521204364280522
94,TTTT,0.9533376063199509
94,TTTH,0.9657965567137134
94,TTHT,0.9657965567137134
94,TTHH,0.6199929542135427
94,THTT,0.9657965567137132
94,THTH,0.6023966230850555
94,THHT,0.6199929542135427
94,THHH,0.9191524807704342
94,HTTT,0.9191524807704342
94,HTTH,0.6199929542135424
94,HTHT,0.6023966230850549
94,HTHH,0.965796556713713
94,HHTT,0.6199929542135424
94,HHTH,0.965796556713713
94,HHHT,0.965796556713713
94,HHHH,0.9533376063199506
95,TTTT,0.9545418335910726
95,TTTH,0.9670995498558781
95,TTHT,0.9670995498558781
95,TTHH,0.6210029115331064
95,THTT,0.967099549855878
95,THTH,0.6026390160648
95,THHT,0.6210029115331064
95,THHH,0.9206787004231781
95,HTTT,0.9206787004231787
95,HTTH,0.6210029115331055
95,HTHT,0.6026390160647987
95,HTHH,0.9670995498558776
95,HHTT,0.6210029115331055
95,HHTH,0.9670995498558776
95,HHHT,0.9670995498558776
95,HHHH,0.9545418335910721
96,TTTT,0.9557318057645756
96,TTTH,0.9683790392935437
96,TTHT,0.9683790392935437
96,TTHH,0.6219920456651059
96,THTT,0.9683790392935435
96,THTH,0.6028774435260653
96,THHT,0.6219920456651059
96,THHH,0.9221767627178535
96,HTTT,0.922176762717854
96,HTTH,0.6219920456651054
96,HTHT,0.6028774435260646
96,HTHH,0.9683790392935437
96,HHTT,0.6219920456651054
96,HHTH,0.9683790392935437
96,HHHT,0.9683790392935437
96,HHHH,0.9557318057645761
97,TTTT,0.9569038519512761
97,TTTH,0.9696356176406142
97,TTHT,0.9696356176406142
97,TTHH,0.622960993947818
97,THTT,0.969635617640614
97,THTH,0.6031131880814703
97,THHT,0.622960993947818
97,THHH,0.9236475173092135
97,HTTT,0.9236475173092136
97,HTTH,0.622960993947818
97,HTHT,0.6031131880814699
97,HTHH,0.9696356176406143
97,HHTT,0.622960993947818
97,HHTH,0.9696356176406143
97,HHHT,0.9696356176406143
97,HHHH,0.9569038519512765
98,TTTT,0.9580627661692108
98,TTTH,0.9708698574293003
98,TTHT,0.9708698574293003
98,TTHH,0.6239103679851677
98,THTT,0.9708698574293001
98,THTH,0.603341370664047
98,THHT,0.6239103679851677
98,THHH,0.9250917800538141
98,HTTT,0.925091780053814
98,HTTH,0.6239103679851672
98,HTHT,0.6033413706640467
98,HTHH,0.9708698574293004
98,HHTT,0.6239103679851672
98,HHTH,0.9708698574293004
98,HHHT,0.9708698574293004
98,HHHH,0.9580627661692109
99,TTTT,0.9592087427162859
99,TTTH,0.9720823120622853
99,TTHT,0.9720823120622853
99,TTHH,0.6248407549308299
99,THTT,0.9720823120622849
99,THTH,0.6035651435199315
99,THHT,0.6248407549308299
99,THHH,0.9265103345994302
99,HTTT,0.9265103345994301
99,HTTH,0.6248407549308298
99,HTHT,0.6035651435199312
99,HTHH,0.9720823120622856
99,HHTT,0.6248407549308298
99,HHTH,0.9720823120622856
99,HHHT,0.9720823120622856
99,HHHH,0.9592087427162862
100,TTTT,0.9603374429174292
100,TTTH,0.9732735167064738
100,TTHT,0.9732735167064738
100,TTHH,0.6257527186964551
100,THTT,0.9732735167064736
100,THTH,0.6037871031564913
100,THHT,0.6257527186964551
100,THHH,0.927903933889672
100,HTTT,0.9279039338896723
100,HTTH,0.625752718696455
100,HTHT,0.603787103156491
100,HTHH,0.9732735167064739
100,HHTT,0.625752718696455
100,HHTH,0.9732735167064739
100,HHHT,0.9732735167064739
100,HHHH,0.9603374429174283
